from,to,demand
56,67,185
56,68,650
56,69,465
56,70,785
56,71,715
56,72,615
56,73,710
56,74,265
56,75,580
56,76,375
56,77,595
56,78,450
56,79,330
56,80,50
56,81,405
56,82,415
56,83,415
56,84,410
56,85,340
56,86,525
56,87,580
56,88,535
56,89,395
56,90,80
56,91,650
56,92,320
56,93,300
56,94,255
56,95,330
56,96,415
56,97,230
56,98,380
56,99,25
56,100,115
56,101,100
56,102,410
56,103,755
56,104,290
56,105,755
56,106,245
56,107,180
56,108,90
56,109,485
56,110,445
56,111,485
56,112,635
56,113,20
56,114,795
56,115,70
56,116,725
56,117,195
56,118,650
56,119,495
56,120,225
56,121,525
56,122,710
56,123,305
56,124,695
56,125,735
56,126,730
56,127,705
57,1,85
57,2,345
57,3,680
57,4,5
57,5,120
57,6,570
57,7,70
57,8,50
57,9,30
57,10,220
57,11,465
57,12,265
57,13,790
57,14,115
57,15,755
57,16,565
57,17,355
57,18,215
57,19,270
57,20,460
57,21,235
57,22,110
57,23,100
57,24,190
57,25,360
57,26,80
57,27,230
57,28,175
57,29,160
57,30,50
57,31,760
57,32,105
57,33,725
57,34,605
57,35,625
57,36,55
57,37,375
57,38,60
57,39,265
57,40,470
57,41,120
57,42,565
57,43,60
57,44,325
57,45,80
57,46,250
57,47,110
57,48,195
57,49,800
57,50,765
57,51,435
57,52,265
57,53,515
57,54,30
57,55,65
57,56,520
57,58,175
57,59,15
57,60,75
57,61,580
57,62,250
57,63,175
57,64,95
57,65,295
57,66,270
57,67,490
57,68,10
57,69,75
57,70,445
57,71,775
57,72,615
57,73,280
57,74,735
57,75,760
57,76,270
57,77,205
57,78,360
57,79,595
57,80,80
57,81,630
57,82,220
57,83,105
57,84,760
57,85,655
57,86,105
57,87,585
57,88,195
57,89,90
57,90,185
57,91,655
57,92,160
57,93,705
57,94,610
57,95,705
57,96,25
57,97,190
57,98,330
57,99,330
57,100,195
57,101,705
57,102,75
57,103,535
57,104,200
57,105,90
57,106,485
57,107,780
57,108,600
57,109,90
57,110,145
57,111,260
57,112,70
57,113,615
57,114,415
57,115,135
57,116,465
57,117,175
57,118,125
57,119,480
57,120,235
57,121,390
57,122,165
57,123,80
57,124,250
57,125,165
57,126,680
57,127,560
58,1,255
58,2,210
58,3,475
58,4,635
58,5,695
58,6,150
58,7,295
58,8,490
58,9,70
58,10,380
58,11,760
58,12,270
58,13,435
58,14,640
58,15,10
58,16,285
58,17,510
58,18,375
58,19,70
58,20,300
58,21,25
58,22,120
58,23,65
58,24,715
58,25,70
58,26,715
58,27,725
58,28,70
58,29,190
58,30,445
58,31,650
58,32,90
58,33,545
58,34,295
58,35,530
58,36,730
58,37,100
58,38,275
58,39,225
58,40,360
58,41,270
58,42,755
58,43,700
58,44,715
58,45,260
58,46,730
58,47,35
58,48,450
58,49,5
58,50,605
58,51,740
58,52,545
58,53,775
58,54,310
58,55,730
58,56,595
58,57,175
58,59,280
58,60,530
58,61,310
58,62,440
58,63,115
58,64,535
58,65,380
58,66,355
58,67,625
58,68,90
58,69,560
58,70,50
58,71,470
58,72,300
58,73,290
58,74,575
58,75,560
58,76,640
58,77,470
58,78,365
58,79,155
58,80,135
58,81,705
58,82,345
58,83,330
58,84,405
58,85,445
58,86,345
58,87,635
58,88,335
58,89,180
58,90,525
58,91,745
58,92,165
58,93,640
58,94,315
58,95,405
58,96,735
58,97,325
58,98,515
58,99,325
58,100,145
58,101,695
58,102,715
58,103,410
58,104,185
58,105,745
58,106,165
58,107,540
58,108,380
58,109,675
58,110,25
58,111,365
58,112,340
58,113,40
58,114,745
58,115,775
58,116,190
58,117,300
58,118,530
58,119,245
58,120,750
58,121,155
58,122,570
58,123,85
58,124,250
58,125,635
58,126,120
58,127,255
59,1,745
59,2,485
59,3,45
59,4,415
59,5,395
59,6,720
59,7,790
59,8,610
59,9,290
59,10,25
59,11,80
59,12,210
59,13,735
59,14,110
59,15,135
59,16,505
59,17,125
59,18,410
59,19,605
59,20,290
59,21,400
59,22,270
59,23,65
59,24,455
59,25,780
59,26,310
59,27,540
59,28,640
59,29,270
59,30,55
59,31,65
59,32,355
59,33,35
59,34,480
59,35,5
59,36,785
59,37,605
59,38,185
59,39,330
59,40,780
59,41,30
59,42,665
59,43,125
59,44,465
59,45,505
59,46,370
59,47,540
59,48,265
59,49,205
59,50,80
59,51,205
59,52,85
59,53,560
59,54,630
59,55,800
59,56,270
59,57,15
59,58,280
59,60,615
59,61,240
59,62,510
59,63,585
59,64,570
59,65,535
59,66,280
59,67,600
59,68,625
59,69,545
59,70,150
59,71,245
59,72,255
59,73,800
59,74,630
59,75,565
59,76,670
59,77,295
59,78,665
59,79,615
59,80,520
59,81,25
59,82,800
59,83,625
59,84,265
59,85,35
59,86,370
59,87,460
59,88,425
59,89,205
59,90,650
59,91,605
59,92,570
59,93,660
59,94,270
59,95,395
59,96,785
59,97,760
59,98,125
59,99,800
59,100,505
59,101,70
59,102,360
59,103,245
59,104,360
59,105,220
59,106,195
59,107,770
59,108,675
59,109,710
59,110,745
59,111,765
59,112,55
59,113,730
59,114,695
59,115,10
59,116,195
59,117,745
59,118,370
59,119,360
59,120,60
59,121,405
59,122,305
59,123,280
59,124,10
59,125,620
59,126,780
59,127,295
60,1,715
60,2,465
60,3,555
60,4,185
60,5,475
60,6,50
60,7,225
60,8,770
60,9,90
60,10,185
60,11,735
60,12,190
60,13,780
60,14,395
60,15,510
60,16,665
60,17,745
60,18,480
60,19,600
60,20,80
60,21,160
60,22,365
60,23,475
60,24,665
60,25,160
60,26,130
60,27,235
60,28,325
60,29,115
60,30,605
60,31,245
60,32,445
60,33,400
60,34,275
60,35,75
60,36,560
60,37,775
60,38,680
60,39,685
60,40,625
60,41,590
60,42,365
60,43,640
60,44,15
60,45,605
60,46,265
60,47,105
60,48,225
60,49,540
60,50,380
60,51,480
60,52,450
60,53,710
60,54,275
60,55,340
60,56,655
60,57,75
60,58,530
60,59,615
60,61,350
60,62,700
60,63,75
60,64,770
60,65,420
60,66,265
60,67,395
60,68,570
60,69,155
60,70,450
60,71,495
60,72,125
60,73,765
60,74,170
60,75,705
60,76,190
60,77,370
60,78,725
60,79,470
60,80,35
60,81,225
60,82,205
60,83,175
60,84,545
60,85,445
60,86,165
60,87,790
60,88,25
60,89,525
60,90,80
60,91,310
60,92,260
60,93,75
60,94,220
60,95,720
60,96,545
60,97,400
60,98,370
60,99,445
60,100,265
60,101,150
60,102,95
60,103,470
60,104,295
60,105,65
60,106,265
60,107,480
60,108,405
60,109,630
60,110,660
60,111,720
60,112,460
60,113,35
60,114,770
60,115,720
60,116,125
60,117,535
60,118,50
60,119,695
60,120,455
60,121,250
60,122,85
60,123,45
60,124,780
60,125,80
60,126,525
60,127,300
61,1,480
61,2,770
61,3,105
61,4,565
61,5,5
61,6,260
61,7,185
61,8,60
61,9,320
61,10,435
61,11,395
61,12,290
61,13,100
61,14,610
61,15,165
61,16,210
61,17,700
61,18,380
61,19,190
61,20,790
61,21,775
61,22,10
61,23,400
61,24,135
61,25,75
61,26,515
61,27,260
61,28,40
61,29,270
61,30,30
61,31,85
61,32,775
61,33,550
61,34,350
61,35,200
61,36,200
61,37,695
61,38,110
61,39,245
61,40,765
61,41,355
61,42,325
61,43,760
61,44,435
61,45,360
61,46,795
61,47,180
61,48,215
61,49,500
61,50,85
61,51,195
61,52,100
61,53,745
61,54,455
61,55,215
61,56,205
61,57,580
61,58,310
61,59,240
61,60,350
61,62,450
61,63,680
61,64,640
61,65,580
61,66,460
61,67,310
61,68,705
61,69,600
61,70,55
61,71,35
61,72,685
61,73,470
61,74,530
61,75,475
61,76,210
61,77,545
61,78,720
61,79,305
61,80,255
61,81,130
61,82,540
61,83,430
61,84,650
61,85,415
61,86,155
61,87,625
61,88,725
61,89,455
61,90,480
61,91,500
61,92,525
61,93,110
61,94,205
61,95,555
61,96,310
61,97,450
61,98,160
61,99,630
61,100,500
61,101,185
61,102,75
61,103,790
61,104,520
61,105,585
61,106,495
61,107,785
61,108,205
61,109,225
61,110,445
61,111,765
61,112,205
61,113,435
61,114,470
61,115,390
61,116,390
61,117,235
61,118,150
61,119,190
61,120,395
61,121,535
61,122,35
61,123,765
61,124,360
61,125,345
61,126,600
61,127,200
62,1,400
62,2,55
62,3,755
62,4,525
62,5,390
62,6,685
62,7,110
62,8,175
62,9,595
62,10,320
62,11,270
62,12,230
62,13,5
62,14,770
62,15,550
62,16,695
62,17,215
62,18,335
62,19,255
62,20,340
62,21,615
62,22,330
62,23,395
62,24,255
62,25,435
62,26,35
62,27,575
62,28,255
62,29,455
62,30,770
62,31,565
62,32,460
62,33,30
62,34,210
62,35,210
62,36,545
62,37,705
62,38,710
62,39,610
62,40,190
62,41,325
62,42,795
62,43,285
62,44,685
62,45,190
62,46,655
62,47,530
62,48,405
62,49,340
62,50,300
62,51,275
62,52,205
62,53,760
62,54,255
62,55,210
62,56,495
62,57,250
62,58,440
62,59,510
62,60,700
62,61,450
62,63,595
62,64,230
62,65,50
62,66,495
62,67,305
62,68,660
62,69,45
62,70,710
62,71,65
62,72,670
62,73,560
62,74,485
62,75,415
62,76,200
62,77,565
62,78,440
62,79,710
62,80,110
62,81,700
62,82,785
62,83,300
62,84,160
62,85,390
62,86,355
62,87,130
62,88,740
62,89,340
62,90,530
62,91,340
62,92,750
62,93,570
62,94,765
62,95,735
62,96,150
62,97,535
62,98,80
62,99,790
62,100,595
62,101,175
62,102,495
62,103,270
62,104,510
62,105,415
62,106,630
62,107,405
62,108,135
62,109,410
62,110,660
62,111,345
62,112,130
62,113,540
62,114,225
62,115,300
62,116,320
62,117,110
62,118,775
62,119,770
62,120,15
62,121,410
62,122,160
62,123,685
62,124,685
62,125,460
62,126,255
62,127,310
63,1,665
63,2,580
63,3,35
63,4,695
63,5,590
63,6,100
63,7,725
63,8,600
63,9,700
63,10,605
63,11,690
63,12,790
63,13,15
63,14,755
63,15,445
63,16,765
63,17,410
63,18,415
63,19,130
63,20,615
63,21,495
63,22,145
63,23,520
63,24,465
63,25,130
63,26,55
63,27,150
63,28,700
63,29,370
63,30,300
63,31,365
63,32,65
63,33,205
63,34,350
63,35,90
63,36,75
63,37,140
63,38,155
63,39,440
63,40,55
63,41,75
63,42,225
63,43,50
63,44,180
63,45,455
63,46,240
63,47,260
63,48,455
63,49,505
63,50,60
63,51,535
63,52,460
63,53,415
63,54,795
63,55,275
63,56,690
63,57,175
63,58,115
63,59,585
63,60,75
63,61,680
63,62,595
63,64,615
63,65,545
63,66,105
63,67,500
63,68,555
63,69,610
63,70,185
63,71,180
63,72,15
63,73,470
63,74,590
63,75,695
63,76,65
63,77,350
63,78,645
63,79,410
63,80,325
63,81,375
63,82,295
63,83,450
63,84,445
63,85,150
63,86,540
63,87,515
63,88,655
63,89,215
63,90,640
63,91,250
63,92,575
63,93,735
63,94,565
63,95,70
63,96,410
63,97,625
63,98,405
63,99,50
63,100,535
63,101,330
63,102,5
63,103,540
63,104,370
63,105,770
63,106,310
63,107,210
63,108,170
63,109,510
63,110,285
63,111,110
63,112,175
63,113,485
63,114,360
63,115,385
63,116,710
63,117,15
63,118,465
63,119,55
63,120,235
63,121,390
63,122,145
63,123,400
63,124,500
63,125,590
63,126,795
63,127,325
64,1,655
64,2,725
64,3,565
64,4,280
64,5,430
64,6,605
64,7,345
64,8,540
64,9,265
64,10,670
64,11,25
64,12,395
64,13,780
64,14,260
64,15,630
64,16,365
64,17,395
64,18,130
64,19,35
64,20,600
64,21,310
64,22,700
64,23,675
64,24,100
64,25,5
64,26,435
64,27,355
64,28,750
64,29,715
64,30,800
64,31,280
64,32,290
64,33,255
64,34,30
64,35,400
64,36,775
64,37,235
64,38,680
64,39,625
64,40,185
64,41,665
64,42,240
64,43,740
64,44,510
64,45,175
64,46,705
64,47,405
64,48,105
64,49,35
64,50,730
64,51,50
64,52,10
64,53,145
64,54,25
64,55,635
64,56,145
64,57,95
64,58,535
64,59,570
64,60,770
64,61,640
64,62,230
64,63,615
64,65,710
64,66,155
64,67,535
64,68,395
64,69,380
64,70,310
64,71,120
64,72,655
64,73,90
64,74,655
64,75,660
64,76,215
64,77,80
64,78,450
64,79,670
64,80,545
64,81,205
64,82,220
64,83,225
64,84,585
64,85,600
64,86,285
64,87,765
64,88,765
64,89,480
64,90,575
64,91,720
64,92,95
64,93,350
64,94,680
64,95,505
64,96,660
64,97,60
64,98,785
64,99,580
64,100,775
64,101,280
64,102,480
64,103,390
64,104,665
64,105,60
64,106,375
64,107,170
64,108,560
64,109,590
64,110,65
64,111,320
64,112,740
64,113,350
64,114,190
64,115,185
64,116,220
64,117,650
64,118,360
64,119,730
64,120,360
64,121,335
64,122,475
64,123,360
64,124,60
64,125,360
64,126,730
64,127,405
65,1,115
65,2,160
65,3,615
65,4,265
65,5,790
65,6,380
65,7,450
65,8,455
65,9,725
65,10,450
65,11,175
65,12,555
65,13,290
65,14,740
65,15,220
65,16,265
65,17,35
65,18,195
65,19,445
65,20,695
65,21,730
65,22,440
65,23,15
65,24,535
65,25,440
65,26,735
65,27,295
65,28,345
65,29,95
65,30,610
65,31,645
65,32,20
65,33,135
65,34,65
65,35,380
65,36,535
65,37,685
65,38,170
65,39,630
65,40,630
65,41,745
65,42,350
65,43,625
65,44,570
65,45,220
65,46,255
65,47,430
65,48,40
65,49,360
65,50,480
65,51,795
65,52,375
65,53,660
65,54,220
65,55,510
65,56,405
65,57,295
65,58,380
65,59,535
65,60,420
65,61,580
65,62,50
65,63,545
65,64,710
65,66,135
65,67,155
65,68,425
65,69,735
65,70,30
65,71,135
65,72,125
65,73,395
65,74,305
65,75,620
65,76,115
65,77,540
65,78,465
65,79,660
65,80,490
65,81,585
65,82,600
65,83,500
65,84,200
65,85,120
65,86,390
65,87,310
65,88,40
65,89,30
65,90,505
65,91,250
65,92,155
65,93,615
65,94,490
65,95,580
65,96,480
65,97,580
65,98,730
65,99,105
65,100,610
65,101,75
65,102,550
65,103,730
65,104,125
65,105,755
65,106,755
65,107,350
65,108,200
65,109,60
65,110,685
65,111,480
65,112,465
65,113,285
65,114,695
65,115,55
65,116,165
65,117,730
65,118,155
65,119,105
65,120,625
65,121,575
65,122,380
65,123,290
65,124,110
65,125,90
65,126,390
65,127,745
66,1,485
66,2,720
66,3,565
66,4,240
66,5,405
66,6,245
66,7,15
66,8,120
66,9,520
66,10,455
66,11,390
66,12,125
66,13,360
66,14,505
66,15,200
66,16,130
66,17,325
66,18,160
66,19,540
66,20,650
66,21,430
66,22,690
66,23,680
66,24,145
66,25,505
66,26,135
66,27,175
66,28,695
66,29,85
66,30,70
66,31,50
66,32,375
66,33,370
66,34,275
66,35,430
66,36,95
66,37,375
66,38,540
66,39,760
66,40,775
66,41,660
66,42,355
66,43,200
66,44,270
66,45,145
66,46,770
66,47,370
66,48,655
66,49,265
66,50,790
66,51,725
66,52,240
66,53,40
66,54,405
66,55,600
66,56,570
66,57,270
66,58,355
66,59,280
66,60,265
66,61,460
66,62,495
66,63,105
66,64,155
66,65,135
66,67,185
66,68,75
66,69,410
66,70,245
66,71,620
66,72,10
66,73,205
66,74,535
66,75,160
66,76,795
66,77,605
66,78,265
66,79,435
66,80,385
66,81,175
66,82,635
66,83,515
66,84,615
66,85,595
66,86,105
66,87,550
66,88,600
66,89,290
66,90,155
66,91,460
66,92,210
66,93,315
66,94,260
66,95,220
66,96,5
66,97,255
66,98,530
66,99,410
66,100,705
66,101,65
66,102,775
66,103,110
66,104,480
66,105,305
66,106,320
66,107,635
66,108,435
66,109,365
66,110,15
66,111,255
66,112,220
66,113,325
66,114,185
66,115,550
66,116,295
66,117,155
66,118,100
66,119,525
66,120,250
66,121,60
66,122,520
66,123,680
66,124,85
66,125,275
66,126,170
66,127,75
67,1,635
67,2,660
67,3,320
67,4,15
67,5,40
67,6,485
67,7,385
67,8,780
67,9,335
67,10,480
67,11,720
67,12,355
67,13,350
67,14,520
67,15,750
67,16,650
67,17,305
67,18,560
67,19,795
67,20,420
67,21,600
67,22,45
67,23,620
67,24,145
67,25,315
67,26,100
67,27,430
67,28,385
67,29,315
67,30,415
67,31,155
67,32,765
67,33,735
67,34,170
67,35,750
67,36,70
67,37,800
67,38,175
67,39,95
67,40,180
67,41,95
67,42,385
67,43,430
67,44,45
67,45,625
67,46,745
67,47,415
67,48,165
67,49,640
67,50,735
67,51,640
67,52,210
67,53,105
67,54,300
67,55,725
67,56,185
67,57,490
67,58,625
67,59,600
67,60,395
67,61,310
67,62,305
67,63,500
67,64,535
67,65,155
67,66,185
67,68,205
67,69,170
67,70,495
67,71,715
67,72,575
67,73,695
67,74,675
67,75,20
67,76,265
67,77,50
67,78,540
67,79,195
67,80,380
67,81,45
67,82,675
67,83,480
67,84,225
67,85,775
67,86,75
67,87,40
67,88,495
67,89,775
67,90,105
67,91,300
67,92,220
67,93,105
67,94,310
67,95,255
67,96,685
67,97,635
67,98,500
67,99,445
67,100,190
67,101,190
67,102,245
67,103,180
67,104,130
67,105,715
67,106,625
67,107,705
67,108,645
67,109,70
67,110,135
67,111,25
67,112,260
67,113,165
67,114,425
67,115,30
67,116,130
67,117,485
67,118,465
67,119,435
67,120,765
67,121,505
67,122,485
67,123,40
67,124,185
67,125,290
67,126,590
67,127,425
68,1,600
68,2,535
68,3,715
68,4,225
68,5,90
68,6,170
68,7,670
68,8,795
68,9,665
68,10,455
68,11,580
68,12,130
68,13,165
68,14,490
68,15,120
68,16,650
68,17,135
68,18,440
68,19,720
68,20,205
68,21,330
68,22,410
68,23,235
68,24,650
68,25,455
68,26,15
68,27,670
68,28,730
68,29,560
68,30,695
68,31,225
68,32,785
68,33,40
68,34,595
68,35,50
68,36,30
68,37,225
68,38,55
68,39,695
68,40,710
68,41,140
68,42,155
68,43,60
68,44,370
68,45,70
68,46,400
68,47,460
68,48,580
68,49,685
68,50,405
68,51,70
68,52,420
68,53,750
68,54,180
68,55,800
68,56,650
68,57,10
68,58,90
68,59,625
68,60,570
68,61,705
68,62,660
68,63,555
68,64,395
68,65,425
68,66,75
68,67,205
68,69,570
68,70,400
68,71,640
68,72,170
68,73,755
68,74,530
68,75,195
68,76,225
68,77,80
68,78,545
68,79,745
68,80,460
68,81,730
68,82,515
68,83,780
68,84,510
68,85,645
68,86,705
68,87,770
68,88,250
68,89,485
68,90,220
68,91,60
68,92,120
68,93,265
68,94,445
68,95,145
68,96,445
68,97,535
68,98,440
68,99,705
68,100,65
68,101,25
68,102,530
68,103,140
68,104,390
68,105,470
68,106,255
68,107,290
68,108,780
68,109,95
68,110,720
68,111,680
68,112,100
68,113,125
68,114,605
68,115,145
68,116,480
68,117,370
68,118,625
68,119,615
68,120,450
68,121,700
68,122,180
68,123,650
68,124,120
68,125,460
68,126,310
68,127,525
69,1,10
69,2,530
69,3,380
69,4,690
69,5,380
69,6,560
69,7,50
69,8,245
69,9,795
69,10,385
69,11,700
69,12,325
69,13,380
69,14,40
69,15,180
69,16,555
69,17,680
69,18,85
69,19,120
69,20,710
69,21,275
69,22,120
69,23,565
69,24,50
69,25,70
69,26,615
69,27,380
69,28,205
69,29,715
69,30,530
69,31,605
69,32,115
69,33,230
69,34,400
69,35,70
69,36,460
69,37,290
69,38,345
69,39,680
69,40,760
69,41,640
69,42,400
69,43,685
69,44,695
69,45,440
69,46,395
69,47,310
69,48,550
69,49,740
69,50,40
69,51,745
69,52,405
69,53,225
69,54,310
69,55,785
69,56,465
69,57,75
69,58,560
69,59,545
69,60,155
69,61,600
69,62,45
69,63,610
69,64,380
69,65,735
69,66,410
69,67,170
69,68,570
69,70,440
69,71,310
69,72,125
69,73,185
69,74,255
69,75,90
69,76,280
69,77,300
69,78,235
69,79,750
69,80,790
69,81,735
69,82,215
69,83,60
69,84,270
69,85,710
69,86,10
69,87,120
69,88,235
69,89,110
69,90,35
69,91,725
69,92,775
69,93,340
69,94,125
69,95,795
69,96,560
69,97,550
69,98,320
69,99,795
69,100,730
69,101,120
69,102,350
69,103,330
69,104,755
69,105,320
69,106,640
69,107,5
69,108,420
69,109,570
69,110,180
69,111,235
69,112,645
69,113,720
69,114,650
69,115,530
69,116,790
69,117,540
69,118,165
69,119,120
69,120,165
69,121,80
69,122,500
69,123,545
69,124,260
69,125,150
69,126,735
69,127,95
70,1,155
70,2,430
70,3,495
70,4,125
70,5,135
70,6,240
70,7,260
70,8,45
70,9,305
70,10,275
70,11,330
70,12,480
70,13,555
70,14,545
70,15,460
70,16,180
70,17,525
70,18,280
70,19,75
70,20,680
70,21,600
70,22,355
70,23,735
70,24,470
70,25,405
70,26,580
70,27,510
70,28,425
70,29,40
70,30,60
70,31,330
70,32,220
70,33,655
70,34,55
70,35,645
70,36,675
70,37,595
70,38,245
70,39,240
70,40,150
70,41,305
70,42,705
70,43,605
70,44,625
70,45,590
70,46,795
70,47,685
70,48,135
70,49,240
70,50,560
70,51,445
70,52,55
70,53,760
70,54,645
70,55,385
70,56,785
70,57,445
70,58,50
70,59,150
70,60,450
70,61,55
70,62,710
70,63,185
70,64,310
70,65,30
70,66,245
70,67,495
70,68,400
70,69,440
70,71,780
70,72,170
70,73,735
70,74,540
70,75,180
70,76,125
70,77,575
70,78,80
70,79,450
70,80,425
70,81,180
70,82,535
70,83,365
70,84,395
70,85,375
70,86,620
70,87,295
70,88,575
70,89,130
70,90,400
70,91,160
70,92,150
70,93,545
70,94,720
70,95,485
70,96,210
70,97,470
70,98,385
70,99,695
70,100,545
70,101,490
70,102,705
70,103,645
70,104,480
70,105,150
70,106,750
70,107,530
70,108,560
70,109,645
70,110,305
70,111,200
70,112,265
70,113,785
70,114,200
70,115,315
70,116,25
70,117,625
70,118,360
70,119,95
70,120,800
70,121,545
70,122,355
70,123,125
70,124,250
70,125,430
70,126,350
70,127,715
71,1,310
71,2,120
71,3,105
71,4,445
71,5,365
71,6,155
71,7,310
71,8,770
71,9,390
71,10,650
71,11,80
71,12,680
71,13,360
71,14,775
71,15,540
71,16,270
71,17,420
71,18,710
71,19,285
71,20,20
71,21,645
71,22,365
71,23,760
71,24,565
71,25,70
71,26,685
71,27,160
71,28,200
71,29,235
71,30,745
71,31,255
71,32,780
71,33,715
71,34,315
71,35,410
71,36,615
71,37,440
71,38,470
71,39,190
71,40,500
71,41,715
71,42,155
71,43,145
71,44,275
71,45,525
71,46,320
71,47,285
71,48,680
71,49,725
71,50,60
71,51,235
71,52,390
71,53,550
71,54,630
71,55,385
71,56,715
71,57,775
71,58,470
71,59,245
71,60,495
71,61,35
71,62,65
71,63,180
71,64,120
71,65,135
71,66,620
71,67,715
71,68,640
71,69,310
71,70,780
71,72,125
71,73,410
71,74,585
71,75,585
71,76,650
71,77,555
71,78,435
71,79,110
71,80,360
71,81,395
71,82,560
71,83,425
71,84,185
71,85,385
71,86,35
71,87,655
71,88,160
71,89,420
71,90,585
71,91,50
71,92,340
71,93,65
71,94,415
71,95,455
71,96,235
71,97,695
71,98,590
71,99,535
71,100,770
71,101,715
71,102,745
71,103,575
71,104,70
71,105,205
71,106,280
71,107,720
71,108,580
71,109,210
71,110,105
71,111,610
71,112,645
71,113,215
71,114,640
71,115,345
71,116,715
71,117,625
71,118,215
71,119,170
71,120,305
71,121,640
71,122,195
71,123,625
71,124,225
71,125,415
71,126,215
71,127,500
72,1,355
72,2,495
72,3,670
72,4,50
72,5,495
72,6,260
72,7,585
72,8,345
72,9,495
72,10,640
72,11,25
72,12,730
72,13,335
72,14,740
72,15,230
72,16,45
72,17,580
72,18,95
72,19,685
72,20,50
72,21,320
72,22,255
72,23,215
72,24,725
72,25,205
72,26,200
72,27,800
72,28,675
72,29,765
72,30,35
72,31,355
72,32,620
72,33,635
72,34,210
72,35,315
72,36,800
72,37,460
72,38,200
72,39,385
72,40,695
72,41,505
72,42,10
72,43,665
72,44,600
72,45,525
72,46,760
72,47,690
72,48,385
72,49,80
72,50,430
72,51,15
72,52,660
72,53,540
72,54,525
72,55,55
72,56,615
72,57,615
72,58,300
72,59,255
72,60,125
72,61,685
72,62,670
72,63,15
72,64,655
72,65,125
72,66,10
72,67,575
72,68,170
72,69,125
72,70,170
72,71,125
72,73,335
72,74,255
72,75,245
72,76,375
72,77,660
72,78,360
72,79,770
72,80,360
72,81,60
72,82,155
72,83,450
72,84,760
72,85,495
72,86,655
72,87,455
72,88,435
72,89,10
72,90,235
72,91,525
72,92,700
72,93,575
72,94,590
72,95,605
72,96,55
72,97,625
72,98,15
72,99,280
72,100,535
72,101,470
72,102,635
72,103,65
72,104,65
72,105,400
72,106,140
72,107,75
72,108,170
72,109,445
72,110,75
72,111,65
72,112,755
72,113,410
72,114,790
72,115,580
72,116,575
72,117,240
72,118,760
72,119,325
72,120,80
72,121,35
72,122,320
72,123,480
72,124,10
72,125,245
72,126,280
72,127,555
73,1,715
73,2,300
73,3,360
73,4,680
73,5,95
73,6,750
73,7,775
73,8,175
73,9,330
73,10,230
73,11,415
73,12,120
73,13,185
73,14,335
73,15,420
73,16,135
73,17,65
73,18,700
73,19,565
73,20,555
73,21,625
73,22,745
73,23,125
73,24,235
73,25,140
73,26,495
73,27,5
73,28,425
73,29,610
73,30,795
73,31,285
73,32,485
73,33,20
73,34,605
73,35,95
73,36,485
73,37,60
73,38,595
73,39,155
73,40,250
73,41,200
73,42,175
73,43,30
73,44,500
73,45,555
73,46,75
73,47,340
73,48,570
73,49,320
73,50,510
73,51,335
73,52,530
73,53,305
73,54,290
73,55,245
73,56,710
73,57,280
73,58,290
73,59,800
73,60,765
73,61,470
73,62,560
73,63,470
73,64,90
73,65,395
73,66,205
73,67,695
73,68,755
73,69,185
73,70,735
73,71,410
73,72,335
73,74,270
73,75,105
73,76,430
73,77,725
73,78,230
73,79,425
73,80,640
73,81,245
73,82,15
73,83,600
73,84,230
73,85,745
73,86,5
73,87,380
73,88,115
73,89,230
73,90,435
73,91,275
73,92,655
73,93,420
73,94,150
73,95,705
73,96,45
73,97,430
73,98,510
73,99,705
73,100,605
73,101,300
73,102,680
73,103,395
73,104,110
73,105,370
73,106,95
73,107,235
73,108,325
73,109,60
73,110,315
73,111,615
73,112,750
73,113,755
73,114,250
73,115,520
73,116,740
73,117,520
73,118,150
73,119,685
73,120,785
73,121,260
73,122,205
73,123,455
73,124,590
73,125,505
73,126,25
73,127,240
74,1,745
74,2,355
74,3,740
74,4,775
74,5,70
74,6,535
74,7,780
74,8,250
74,9,500
74,10,170
74,11,405
74,12,450
74,13,690
74,14,260
74,15,180
74,16,315
74,17,745
74,18,575
74,19,135
74,20,210
74,21,410
74,22,580
74,23,300
74,24,690
74,25,30
74,26,40
74,27,495
74,28,280
74,29,45
74,30,560
74,31,370
74,32,675
74,33,65
74,34,705
74,35,525
74,36,295
74,37,70
74,38,180
74,39,735
74,40,140
74,41,655
74,42,435
74,43,15
74,44,585
74,45,90
74,46,310
74,47,185
74,48,240
74,49,545
74,50,680
74,51,800
74,52,160
74,53,695
74,54,275
74,55,740
74,56,265
74,57,735
74,58,575
74,59,630
74,60,170
74,61,530
74,62,485
74,63,590
74,64,655
74,65,305
74,66,535
74,67,675
74,68,530
74,69,255
74,70,540
74,71,585
74,72,255
74,73,270
74,75,100
74,76,115
74,77,590
74,78,370
74,79,430
74,80,235
74,81,675
74,82,130
74,83,20
74,84,480
74,85,520
74,86,395
74,87,795
74,88,415
74,89,310
74,90,440
74,91,60
74,92,670
74,93,205
74,94,140
74,95,380
74,96,190
74,97,245
74,98,400
74,99,675
74,100,660
74,101,50
74,102,115
74,103,210
74,104,715
74,105,200
74,106,300
74,107,250
74,108,345
74,109,105
74,110,625
74,111,170
74,112,635
74,113,685
74,114,5
74,115,660
74,116,230
74,117,90
74,118,335
74,119,130
74,120,45
74,121,615
74,122,690
74,123,635
74,124,240
74,125,695
74,126,590
74,127,50
75,1,485
75,2,480
75,3,620
